shipment_id,origin,destination,transport_mode,shipment_date,planned_delivery_days,actual_delivery_days,month,season,weather_risk_score,customs_complexity_score,port_congestion_level,supplier_reliability_score,delay_days,delay_category,trade_value_usd,commodity_type,is_peak_season,high_customs_risk,high_congestion,unreliable_supplier,route_length_category,composite_risk_score
SH0149,Chennai,Bangalore,Rail,2024-01-16,1,1,1,Winter,0.106,3.56,0.18,0.692,0,On-Time,25795.722983102416,Electronics,1,0,0,1,Short,1.2112
SH0150,Shanghai,Los Angeles,Maritime,2024-02-17,14,35,2,Winter,0.548,11.6,2.7,0.851,21,Major Delay,98056.45896234267,Food,1,1,1,0,Medium,4.30185
SH0151,Delhi,Mumbai,Rail,2024-09-18,2,2,9,Fall,0.112,1.82,0.37,0.884,0,On-Time,12103.770694993918,Machinery,0,0,0,0,Short,0.6899000000000001
SH0152,Shanghai,Los Angeles,Maritime,2024-09-26,14,18,9,Fall,0.296,1.51,0.76,0.411,4,Major Delay,29165.623890980987,Chemicals,0,0,0,1,Medium,0.8494499999999999
SH0153,Chennai,Bangalore,Rail,2024-01-02,1,6,1,Winter,0.212,5.19,0.85,0.89,5,Major Delay,7665.754153097018,Electronics,1,1,0,0,Short,1.8394000000000001
SH0154,Hamburg,Charleston,Maritime,2024-08-01,13,13,8,Summer,0.423,2.11,1.11,0.665,0,On-Time,14166.038049871802,Machinery,1,0,0,1,Medium,1.0788499999999999
SH0155,Paris,Lyon,Rail,2024-02-26,1,4,2,Winter,0.161,3.23,3.86,0.694,3,Minor Delay,67112.45623927929,Machinery,1,0,1,1,Short,2.0427
SH0156,Delhi,Mumbai,Rail,2024-01-22,2,10,1,Winter,0.618,4.31,0.56,0.549,8,Major Delay,558493.9820801696,Textiles,1,1,0,1,Short,1.66935
SH0157,Delhi,Mumbai,Rail,2024-02-17,2,12,2,Winter,0.103,7.94,0.99,0.867,10,Major Delay,37253.92803464185,Chemicals,1,1,0,0,Short,2.68335
SH0158,Frankfurt,Berlin,Rail,2024-09-04,1,7,9,Fall,0.168,4.93,1.06,0.959,6,Major Delay,10815.453447235304,Electronics,0,1,0,0,Short,1.7878500000000002
SH0159,Chennai,Bangalore,Rail,2024-03-31,1,1,3,Spring,0.485,1.98,0.77,0.928,0,On-Time,15579.33194093366,Food,0,0,0,0,Short,0.9015
SH0160,Paris,Lyon,Rail,2024-05-02,1,1,5,Spring,0.687,2.24,0.36,0.693,0,On-Time,7827.577380724108,Electronics,0,0,0,1,Short,0.9761500000000001
SH0161,Chennai,Bangalore,Rail,2024-01-03,1,7,1,Winter,0.646,4.94,1.68,0.801,6,Major Delay,8792.416769623847,Food,1,1,0,0,Short,2.08095
SH0162,Shenzhen,Long Beach,Maritime,2024-04-19,16,16,4,Spring,0.573,2.77,0.7,0.71,0,On-Time,78471.8806669384,Textiles,0,0,0,0,Medium,1.1931
SH0163,Frankfurt,Berlin,Rail,2024-08-01,1,6,8,Summer,0.418,2.79,1.35,0.386,5,Major Delay,28045.324649465372,Chemicals,1,0,0,1,Short,1.4116
SH0164,Hamburg,Charleston,Maritime,2024-06-10,13,17,6,Summer,0.559,0.89,3.22,0.975,4,Major Delay,183368.1363489447,Textiles,1,0,1,0,Medium,1.1900500000000003
SH0165,Delhi,Mumbai,Rail,2024-04-02,2,2,4,Spring,0.121,1.51,0.23,0.814,0,On-Time,28713.773225345227,Food,0,0,0,0,Short,0.5811999999999999
SH0166,Shanghai,Los Angeles,Maritime,2024-08-28,14,16,8,Summer,0.385,2.7,2.13,0.718,2,Minor Delay,75443.4732368099,Electronics,1,0,1,0,Medium,1.49
SH0167,Chennai,Bangalore,Rail,2024-07-24,1,1,7,Summer,0.459,3.24,0.02,0.938,0,On-Time,19325.91126093267,Chemicals,1,0,0,0,Short,1.0843
SH0168,Shenzhen,Long Beach,Maritime,2024-02-18,16,16,2,Winter,0.297,1.25,0.47,0.855,0,On-Time,805.6512159940971,Machinery,1,0,0,0,Medium,0.5881500000000001
SH0169,Rotterdam,New York,Maritime,2024-03-02,12,12,3,Spring,0.142,0.62,0.74,0.795,0,On-Time,70254.62926078604,Textiles,0,0,0,0,Medium,0.45065
SH0170,Chennai,Bangalore,Rail,2024-04-01,1,6,4,Spring,0.297,4.94,2.2,0.95,5,Major Delay,40010.23498217801,Chemicals,0,1,1,0,Short,2.1039000000000003
SH0171,Paris,Lyon,Rail,2024-10-26,1,1,10,Fall,0.196,0.33,0.8,0.863,0,On-Time,154219.49085085205,Food,0,0,0,0,Short,0.37245000000000006
SH0172,Paris,Lyon,Rail,2024-04-19,1,3,4,Spring,0.466,5.2,1.51,0.699,2,Minor Delay,13373.681968184224,Food,0,1,0,1,Short,2.10595
SH0173,Kolkata,Delhi,Rail,2024-06-26,3,3,6,Summer,0.509,2.57,0.57,0.744,0,On-Time,868210.6933288736,Food,1,0,0,0,Short,1.0793
SH0174,Shanghai,Los Angeles,Maritime,2024-10-17,14,14,10,Fall,0.067,2.02,1.06,0.702,0,On-Time,39348.48612397955,Textiles,0,0,0,0,Medium,0.9589
SH0175,Hamburg,Charleston,Maritime,2024-07-26,13,13,7,Summer,0.645,0.79,1.32,0.712,0,On-Time,13744.458211233889,Machinery,1,0,0,0,Medium,0.768
SH0176,Chennai,Bangalore,Rail,2024-01-28,1,7,1,Winter,0.345,6.18,0.61,0.757,6,Major Delay,139568.63546279943,Chemicals,1,1,0,0,Short,2.13625
SH0177,Delhi,Mumbai,Rail,2024-08-01,2,2,8,Summer,0.443,3.16,0.03,0.934,0,On-Time,31725.208186505144,Machinery,1,0,0,0,Short,1.0606
SH0178,Rotterdam,New York,Maritime,2024-10-19,12,12,10,Fall,0.449,3.93,0.9,0.777,0,On-Time,2745.512212065417,Textiles,0,0,0,0,Medium,1.5495500000000002
SH0179,Chennai,Bangalore,Rail,2024-02-14,1,13,2,Winter,0.484,8.86,0.13,0.863,12,Major Delay,19071.66285113725,Machinery,1,1,0,0,Short,2.8215500000000002
SH0180,Delhi,Mumbai,Rail,2024-08-03,2,4,8,Summer,0.109,2.75,3.43,0.772,2,Minor Delay,6939.645008668048,Food,1,0,1,0,Short,1.7612999999999999
SH0181,Shenzhen,Long Beach,Maritime,2024-04-10,16,19,4,Spring,0.088,4.13,0.32,0.698,3,Minor Delay,26229.95509779772,Electronics,0,1,0,1,Medium,1.4121000000000001
SH0182,Chennai,Bangalore,Rail,2024-08-10,1,1,8,Summer,0.377,0.21,1.1,0.806,0,On-Time,14496.679595528805,Textiles,1,0,0,0,Short,0.46190000000000003
SH0183,Mumbai,Felixstowe,Maritime,2024-03-22,18,29,3,Spring,0.318,11.37,0.12,0.774,11,Major Delay,294687.91264954105,Chemicals,0,1,0,0,Long,3.5610999999999997
SH0184,Paris,Lyon,Rail,2024-09-26,1,1,9,Fall,0.249,0.75,0.15,0.69,0,On-Time,42743.781833254645,Food,0,0,0,1,Short,0.3898
SH0185,Delhi,Mumbai,Rail,2024-07-18,2,3,7,Summer,0.129,2.08,2.24,0.938,1,Minor Delay,26986.81584592437,Chemicals,1,0,1,0,Short,1.2253
SH0186,Chennai,Bangalore,Rail,2024-01-13,1,1,1,Winter,0.08,3.68,0.31,0.688,0,On-Time,63062.61109535711,Textiles,1,0,0,1,Short,1.2755
SH0187,Chennai,Bangalore,Rail,2024-08-16,1,7,8,Summer,0.355,4.66,0.91,0.902,6,Major Delay,966.6443015895327,Electronics,1,1,0,0,Short,1.7209999999999999
SH0188,Hamburg,Charleston,Maritime,2024-04-07,13,21,4,Spring,0.57,6.17,0.06,0.957,8,Major Delay,54656.76763730517,Textiles,0,1,0,0,Medium,1.9907499999999998
SH0189,Kolkata,Delhi,Rail,2024-05-28,3,12,5,Spring,0.255,9.29,1.88,0.834,9,Major Delay,49025.766060427886,Textiles,0,1,0,0,Short,3.3495
SH0190,Shanghai,Los Angeles,Maritime,2024-07-28,14,14,7,Summer,0.246,0.88,0.27,0.902,0,On-Time,3326.0096561627715,Machinery,1,0,0,0,Medium,0.4052
SH0191,Hamburg,Charleston,Maritime,2024-09-06,13,13,9,Fall,0.241,1.92,1.53,0.848,0,On-Time,52208.9020231733,Machinery,0,0,0,0,Medium,1.0447
SH0192,Shenzhen,Long Beach,Maritime,2024-05-19,16,16,5,Spring,0.181,2.2,0.56,0.747,0,On-Time,9362.549832544477,Food,0,0,0,0,Medium,0.8994500000000001
SH0193,Paris,Lyon,Rail,2024-09-06,1,1,9,Fall,0.399,0.67,0.25,0.865,0,On-Time,29222.714906488545,Textiles,0,0,0,0,Short,0.37705000000000005
SH0194,Kolkata,Delhi,Rail,2024-08-29,3,3,8,Summer,0.355,2.75,0.45,0.951,0,On-Time,42795.07427793666,Machinery,1,0,0,0,Short,1.02075
SH0195,Shanghai,Los Angeles,Maritime,2024-07-06,14,15,7,Summer,0.38,5.41,0.28,0.916,1,Minor Delay,68589.88818534123,Electronics,1,1,0,0,Medium,1.79
SH0196,Chennai,Bangalore,Rail,2024-10-04,1,6,10,Fall,0.516,6.98,0.65,0.638,5,Major Delay,10118.16934236298,Food,0,1,0,1,Short,2.4502
SH0197,Delhi,Mumbai,Rail,2024-10-09,2,2,10,Fall,0.116,2.14,0.92,0.931,0,On-Time,6414.354386323508,Machinery,0,0,0,0,Short,0.91245
SH0198,Rotterdam,New York,Maritime,2024-09-29,12,12,9,Fall,0.219,3.53,0.26,0.881,0,On-Time,1357.5273622566358,Machinery,0,0,0,0,Medium,1.19755
SH0199,Shanghai,Los Angeles,Maritime,2024-10-14,14,14,10,Fall,0.175,1.82,0.03,0.821,0,On-Time,9825.747332191508,Machinery,0,0,0,0,Medium,0.6332500000000001
SH0200,Hamburg,Charleston,Maritime,2024-09-02,13,13,9,Fall,0.226,0.24,0.34,0.81,0,On-Time,19276.08426447863,Chemicals,0,0,0,0,Medium,0.24969999999999998
SH0201,Rotterdam,New York,Maritime,2024-06-19,12,12,6,Summer,0.243,2.41,0.69,0.769,0,On-Time,1960.6030097429614,Machinery,1,0,0,0,Medium,1.00185
SH0202,Shenzhen,Long Beach,Maritime,2024-01-06,16,24,1,Winter,0.237,8.94,1.11,0.797,8,Major Delay,52563.95659157183,Textiles,1,1,0,0,Medium,3.0576499999999998
SH0203,Mumbai,Felixstowe,Maritime,2024-02-16,18,18,2,Winter,0.394,0.55,1.29,0.807,0,On-Time,9418.111648723394,Textiles,1,0,0,0,Long,0.61455
SH0204,Shenzhen,Long Beach,Maritime,2024-02-17,16,18,2,Winter,0.244,4.77,0.54,0.791,2,Minor Delay,10097.441636125395,Chemicals,1,1,0,0,Medium,1.6670499999999997
SH0205,Paris,Lyon,Rail,2024-03-16,1,13,3,Spring,0.672,14.36,0.14,0.954,12,Major Delay,13858.287423499542,Food,0,1,0,0,Short,4.4889
SH0206,Paris,Lyon,Rail,2024-07-26,1,8,7,Summer,0.057,6.01,1.3,0.784,7,Major Delay,349533.45986600115,Machinery,1,1,0,0,Short,2.1934
SH0207,Mumbai,Felixstowe,Maritime,2024-01-30,18,24,1,Winter,0.603,4.88,0.35,0.944,6,Major Delay,10382.705618796159,Machinery,1,1,0,0,Long,1.6861
SH0208,Shenzhen,Long Beach,Maritime,2024-10-26,16,36,10,Fall,0.24,13.38,0.56,0.627,20,Major Delay,30168.992840928873,Electronics,0,1,0,1,Medium,4.29525
SH0209,Chennai,Bangalore,Rail,2024-01-04,1,1,1,Winter,0.17,0.86,1.52,0.786,0,On-Time,932129.2464809549,Textiles,1,0,0,0,Short,0.7255
SH0210,Kolkata,Delhi,Rail,2024-06-19,3,3,6,Summer,0.146,2.93,1.06,0.939,0,On-Time,54920.82654025605,Machinery,1,0,0,0,Short,1.18845
SH0211,Frankfurt,Berlin,Rail,2024-06-10,1,1,6,Summer,0.469,3.54,1.85,0.716,0,On-Time,115839.0117393035,Textiles,1,0,0,0,Short,1.6893
SH0212,Rotterdam,New York,Maritime,2024-06-07,12,21,6,Summer,0.129,5.55,0.14,0.508,9,Major Delay,63121.307635371515,Chemicals,1,1,0,1,Medium,1.8487999999999998
SH0213,Shanghai,Los Angeles,Maritime,2024-03-27,14,14,3,Spring,0.03,1.73,1.31,0.92,0,On-Time,168242.9259346696,Food,0,0,0,0,Medium,0.8725
SH0214,Shenzhen,Long Beach,Maritime,2024-10-17,16,16,10,Fall,0.208,2.12,0.15,0.844,0,On-Time,16717.806350811334,Chemicals,0,0,0,0,Medium,0.7541
SH0215,Hamburg,Charleston,Maritime,2024-07-11,13,17,7,Summer,0.466,4.08,0.45,0.929,4,Major Delay,36990.63770390689,Textiles,1,1,0,0,Medium,1.44745
SH0216,Frankfurt,Berlin,Rail,2024-03-26,1,8,3,Spring,0.496,4.11,0.33,0.571,7,Major Delay,7109.091280292113,Chemicals,0,1,0,1,Short,1.5219500000000001
SH0217,Delhi,Mumbai,Rail,2024-08-07,2,2,8,Summer,0.437,0.9,0.81,0.855,0,On-Time,17442.263174387008,Electronics,1,0,0,0,Short,0.5961500000000001
SH0218,Shenzhen,Long Beach,Maritime,2024-04-27,16,19,4,Spring,0.34,5.92,0.38,0.48,3,Minor Delay,10074.588395809085,Chemicals,0,1,0,1,Medium,2.069
SH0219,Kolkata,Delhi,Rail,2024-08-04,3,6,8,Summer,0.1,2.15,2.82,0.53,3,Minor Delay,9765.16258904517,Electronics,1,0,1,1,Short,1.4874999999999998
SH0220,Shenzhen,Long Beach,Maritime,2024-08-05,16,24,8,Summer,0.172,4.09,0.9,0.51,8,Major Delay,28318.665337814276,Machinery,1,1,0,1,Medium,1.6089
SH0221,Mumbai,Felixstowe,Maritime,2024-09-11,18,22,9,Fall,0.445,4.9,0.66,0.832,4,Major Delay,14184.310327796029,Textiles,0,1,0,0,Long,1.766
SH0222,Paris,Lyon,Rail,2024-01-11,1,8,1,Winter,0.186,6.9,1.75,0.822,7,Major Delay,179979.76235546204,Textiles,1,1,0,0,Short,2.5892
SH0223,Paris,Lyon,Rail,2024-09-07,1,1,9,Fall,0.36,1.66,0.23,0.807,0,On-Time,623.5012160588223,Machinery,0,0,0,0,Short,0.67575
SH0224,Shenzhen,Long Beach,Maritime,2024-06-23,16,32,6,Summer,0.119,11.02,3.21,0.855,16,Major Delay,1888.6028914224185,Electronics,1,1,1,0,Medium,4.16855
SH0225,Chennai,Bangalore,Rail,2024-06-19,1,1,6,Summer,0.205,1.09,0.4,0.598,0,On-Time,23824.692497744167,Food,1,0,0,1,Short,0.5685
SH0226,Mumbai,Felixstowe,Maritime,2024-01-25,18,27,1,Winter,0.494,4.82,0.4,0.612,9,Major Delay,48817.78180920266,Chemicals,1,1,0,1,Long,1.7418
SH0227,Shanghai,Los Angeles,Maritime,2024-01-28,14,16,1,Winter,0.255,4.55,0.52,0.829,2,Minor Delay,9203.387942907817,Textiles,1,1,0,0,Medium,1.5887499999999999
SH0228,Chennai,Bangalore,Rail,2024-06-06,1,1,6,Summer,0.187,1.78,0.38,0.694,0,On-Time,4611.495904654899,Food,1,0,0,1,Short,0.7429
SH0229,Frankfurt,Berlin,Rail,2024-10-13,1,4,10,Fall,0.587,3.44,2.43,0.868,3,Minor Delay,7956.204231529989,Textiles,0,0,1,0,Short,1.7898999999999998
SH0230,Chennai,Bangalore,Rail,2024-08-12,1,20,8,Summer,0.161,12.35,2.27,0.705,19,Major Delay,6323.749735364839,Machinery,1,1,1,0,Short,4.37845
SH0231,Rotterdam,New York,Maritime,2024-02-14,12,12,2,Winter,0.087,1.07,0.19,0.703,0,On-Time,163632.87924639657,Electronics,1,0,0,0,Medium,0.46015000000000006
SH0232,Paris,Lyon,Rail,2024-07-27,1,3,7,Summer,0.242,0.79,2.68,0.886,2,Minor Delay,476735.99339384155,Machinery,1,0,1,0,Short,0.9839
SH0233,Kolkata,Delhi,Rail,2024-03-13,3,8,3,Spring,0.347,5.0,1.52,0.922,5,Major Delay,14382.498336942357,Chemicals,0,1,0,0,Short,1.9688999999999999
SH0234,Mumbai,Felixstowe,Maritime,2024-08-01,18,19,8,Summer,0.096,2.76,2.27,0.963,1,Minor Delay,3883.6561176121077,Machinery,1,0,1,0,Long,1.4239499999999998
SH0235,Shenzhen,Long Beach,Maritime,2024-03-23,16,18,3,Spring,0.161,2.08,2.9,0.842,2,Minor Delay,963.2216124169753,Textiles,0,0,1,0,Medium,1.4207
SH0236,Delhi,Mumbai,Rail,2024-07-07,2,2,7,Summer,0.604,2.98,0.14,0.741,0,On-Time,123850.3748029814,Textiles,1,0,0,0,Short,1.11455
SH0237,Hamburg,Charleston,Maritime,2024-09-02,13,21,9,Fall,0.434,4.93,0.51,0.885,8,Major Delay,1208.5228682326358,Chemicals,0,1,0,0,Medium,1.7220499999999999
SH0238,Chennai,Bangalore,Rail,2024-02-19,1,1,2,Winter,0.199,2.44,0.99,0.855,0,On-Time,26804.906602269657,Chemicals,1,0,0,0,Short,1.0555500000000002
SH0239,Frankfurt,Berlin,Rail,2024-04-07,1,1,4,Spring,0.379,1.88,0.64,0.804,0,On-Time,113304.81809600926,Food,0,0,0,0,Short,0.8488
SH0240,Mumbai,Felixstowe,Maritime,2024-01-22,18,18,1,Winter,0.395,0.63,0.72,0.703,0,On-Time,18341.367408153514,Electronics,1,0,0,0,Long,0.52225
SH0241,Mumbai,Felixstowe,Maritime,2024-07-19,18,21,7,Summer,0.101,4.73,0.13,0.821,3,Minor Delay,28341.705997641875,Electronics,1,1,0,0,Long,1.51645
SH0242,Paris,Lyon,Rail,2024-04-14,1,1,4,Spring,0.29,1.6,0.08,0.775,0,On-Time,117330.51680644888,Electronics,0,0,0,0,Short,0.6142500000000001
SH0243,Rotterdam,New York,Maritime,2024-06-30,12,12,6,Summer,0.308,1.64,4.85,0.831,0,On-Time,9470.736578344837,Chemicals,1,0,1,0,Medium,1.80835
SH0244,Paris,Lyon,Rail,2024-07-02,1,1,7,Summer,0.129,1.27,0.07,0.955,0,On-Time,44681.4439667381,Food,1,0,0,0,Short,0.43555
SH0245,Delhi,Mumbai,Rail,2024-07-30,2,2,7,Summer,0.282,1.4,1.12,0.614,0,On-Time,19177.4033394832,Food,1,0,0,1,Short,0.8529
SH0246,Mumbai,Felixstowe,Maritime,2024-01-16,18,18,1,Winter,0.052,3.51,1.71,0.787,0,On-Time,2744.038911313814,Textiles,1,0,0,0,Long,1.54415
SH0247,Rotterdam,New York,Maritime,2024-01-10,12,12,1,Winter,0.041,2.84,1.09,0.907,0,On-Time,7950.919377665612,Textiles,1,0,0,0,Medium,1.15595
SH0248,Paris,Lyon,Rail,2024-04-06,1,1,4,Spring,0.174,1.12,1.44,0.92,0,On-Time,12448.919536172758,Electronics,0,0,0,0,Short,0.7508
SH0249,Frankfurt,Berlin,Rail,2024-05-30,1,13,5,Spring,0.177,6.22,0.83,0.825,12,Major Delay,810.37799134902,Chemicals,0,1,0,0,Short,2.15265
SH0250,Rotterdam,New York,Maritime,2024-07-17,12,13,7,Summer,0.028,0.96,1.92,0.576,1,Minor Delay,2186.0926200407525,Electronics,1,0,0,1,Medium,0.8795999999999999
SH0251,Rotterdam,New York,Maritime,2024-05-16,12,12,5,Spring,0.285,1.42,0.27,0.767,0,On-Time,5478.866254683326,Food,0,0,0,0,Medium,0.60875
SH0252,Rotterdam,New York,Maritime,2024-01-17,12,24,1,Winter,0.516,7.46,0.91,0.958,12,Major Delay,12215.01075795138,Chemicals,1,1,0,0,Medium,2.5792
SH0253,Shenzhen,Long Beach,Maritime,2024-04-27,16,21,4,Spring,0.336,5.21,0.05,0.948,5,Major Delay,100128.30403165852,Food,0,1,0,0,Medium,1.6557
SH0254,Shenzhen,Long Beach,Maritime,2024-03-03,16,20,3,Spring,0.4,5.53,0.36,0.758,4,Major Delay,2767.2174801860633,Electronics,0,1,0,0,Medium,1.8895000000000002
SH0255,Rotterdam,New York,Maritime,2024-03-24,12,16,3,Spring,0.108,5.57,0.54,0.859,4,Major Delay,31682.536770441493,Textiles,0,1,0,0,Medium,1.8628500000000001
SH0256,Delhi,Mumbai,Rail,2024-03-24,2,2,3,Spring,0.087,2.97,0.56,0.919,0,On-Time,9219.052505769965,Food,0,0,0,0,Short,1.0686499999999999
SH0257,Kolkata,Delhi,Rail,2024-05-28,3,3,5,Spring,0.151,3.86,0.31,0.674,0,On-Time,52583.005777913335,Electronics,0,0,0,1,Short,1.3471999999999997
SH0258,Chennai,Bangalore,Rail,2024-01-04,1,4,1,Winter,0.254,6.69,0.13,0.899,3,Minor Delay,7840.971041783121,Chemicals,1,1,0,0,Short,2.1155500000000007
SH0259,Paris,Lyon,Rail,2024-07-30,1,9,7,Summer,0.249,8.09,1.39,0.764,8,Major Delay,8985.428609257604,Textiles,1,1,0,0,Short,2.8833
SH0260,Paris,Lyon,Rail,2024-04-29,1,4,4,Spring,0.137,4.4,0.56,0.709,3,Minor Delay,19563.07201431064,Food,0,1,0,0,Short,1.5601500000000001
SH0261,Rotterdam,New York,Maritime,2024-01-18,12,12,1,Winter,0.102,0.82,1.06,0.97,0,On-Time,29115.328507196613,Electronics,1,0,0,0,Medium,0.5388999999999999
SH0262,Kolkata,Delhi,Rail,2024-03-29,3,21,3,Spring,0.514,12.53,0.33,0.868,18,Major Delay,1951.1414102120816,Food,0,1,0,0,Short,3.9772999999999996
SH0263,Hamburg,Charleston,Maritime,2024-03-30,13,13,3,Spring,0.284,2.37,0.76,0.754,0,On-Time,11826.24360573623,Chemicals,0,0,0,0,Medium,1.0192999999999999
SH0264,Frankfurt,Berlin,Rail,2024-02-01,1,1,2,Winter,0.584,3.78,0.38,0.664,0,On-Time,86224.99102184965,Chemicals,1,0,0,1,Short,1.4298
SH0265,Mumbai,Felixstowe,Maritime,2024-07-16,18,18,7,Summer,0.063,0.95,0.63,0.836,0,On-Time,273214.371621432,Food,1,0,0,0,Long,0.4961
SH0266,Paris,Lyon,Rail,2024-10-26,1,6,10,Fall,0.043,3.5,2.44,0.903,5,Major Delay,140382.7459695433,Food,0,0,1,0,Short,1.69285
SH0267,Hamburg,Charleston,Maritime,2024-03-14,13,13,3,Spring,0.17,1.27,0.23,0.856,0,On-Time,193013.61320919098,Food,0,0,0,0,Medium,0.5085000000000001
SH0268,Rotterdam,New York,Maritime,2024-03-03,12,12,3,Spring,0.394,0.71,0.28,0.863,0,On-Time,196281.81410219285,Electronics,0,0,0,0,Medium,0.39605
SH0269,Kolkata,Delhi,Rail,2024-06-22,3,3,6,Summer,0.096,1.23,1.21,0.858,0,On-Time,25533.523684441538,Textiles,1,0,0,0,Short,0.7262
SH0270,Rotterdam,New York,Maritime,2024-08-03,12,14,8,Summer,0.037,5.46,0.65,0.718,2,Minor Delay,40826.792171057605,Chemicals,1,1,0,0,Medium,1.8784
SH0271,Paris,Lyon,Rail,2024-09-02,1,1,9,Fall,0.165,2.69,0.36,0.75,0,On-Time,7468.317031199649,Food,0,0,0,0,Short,0.9924999999999999
SH0272,Chennai,Bangalore,Rail,2024-09-05,1,1,9,Fall,0.28,3.31,2.22,0.924,0,On-Time,96132.16324477634,Electronics,0,0,1,0,Short,1.623
SH0273,Shanghai,Los Angeles,Maritime,2024-03-09,14,14,3,Spring,0.381,1.4,0.84,0.723,0,On-Time,22737.076945370267,Textiles,0,0,0,0,Medium,0.77545
SH0274,Mumbai,Felixstowe,Maritime,2024-04-01,18,18,4,Spring,0.326,1.24,0.52,0.752,0,On-Time,1707.3489031109013,Chemicals,0,0,0,0,Long,0.6292
SH0275,Rotterdam,New York,Maritime,2024-07-02,12,19,7,Summer,0.289,4.57,0.01,0.757,7,Major Delay,21843.5193555008,Food,1,1,0,0,Medium,1.49205
SH0276,Frankfurt,Berlin,Rail,2024-07-14,1,11,7,Summer,0.425,11.22,0.46,0.717,10,Major Delay,194835.9524638095,Textiles,1,1,0,0,Short,3.63675
SH0277,Hamburg,Charleston,Maritime,2024-03-16,13,13,3,Spring,0.206,1.77,0.21,0.944,0,On-Time,94668.46531818218,Electronics,0,0,0,0,Medium,0.6387
SH0278,Rotterdam,New York,Maritime,2024-03-12,12,22,3,Spring,0.563,8.53,0.5,0.729,10,Major Delay,18066.146677327346,Electronics,0,1,0,0,Medium,2.86435
SH0279,Chennai,Bangalore,Rail,2024-07-03,1,1,7,Summer,0.182,3.78,0.72,0.641,0,On-Time,12948.960777841132,Machinery,1,0,0,1,Short,1.4401499999999998
SH0280,Delhi,Mumbai,Rail,2024-02-14,2,2,2,Winter,0.368,2.34,0.62,0.837,0,On-Time,9416.63897461017,Food,1,0,0,0,Short,0.9713499999999999
SH0281,Kolkata,Delhi,Rail,2024-01-04,3,9,1,Winter,0.174,6.37,0.01,0.743,6,Major Delay,30795.857506382887,Food,1,1,0,0,Short,2.01255
SH0282,Delhi,Mumbai,Rail,2024-09-29,2,2,9,Fall,0.166,1.01,0.26,0.854,0,On-Time,32563.32019146374,Chemicals,0,0,0,0,Short,0.4377
SH0283,Kolkata,Delhi,Rail,2024-03-09,3,12,3,Spring,0.219,9.43,1.39,0.62,9,Major Delay,1038.6418712820835,Machinery,0,1,0,1,Short,3.3153
SH0284,Frankfurt,Berlin,Rail,2024-07-17,1,1,7,Summer,0.411,2.93,0.36,0.742,0,On-Time,240857.5507095222,Electronics,1,0,0,0,Short,1.1157000000000001
SH0285,Delhi,Mumbai,Rail,2024-04-23,2,2,4,Spring,0.254,2.56,0.35,0.731,0,On-Time,627.9816577967633,Textiles,0,0,0,0,Short,0.97355
SH0286,Mumbai,Felixstowe,Maritime,2024-04-01,18,28,4,Spring,0.512,7.09,0.05,0.836,10,Major Delay,35643.23929544691,Electronics,0,1,0,0,Long,2.2828999999999997
SH0287,Delhi,Mumbai,Rail,2024-07-21,2,9,7,Summer,0.201,6.94,1.05,0.799,7,Major Delay,7182.774578559596,Electronics,1,1,0,0,Short,2.43495
SH0288,Hamburg,Charleston,Maritime,2024-08-05,13,20,8,Summer,0.178,6.42,0.13,0.79,7,Major Delay,35111.61569508863,Food,1,1,0,0,Medium,2.0465999999999998
SH0289,Kolkata,Delhi,Rail,2024-09-04,3,7,9,Fall,0.076,7.4,0.1,0.671,4,Major Delay,25427.937516959628,Food,0,1,0,1,Short,2.3424500000000004
SH0290,Shanghai,Los Angeles,Maritime,2024-03-13,14,14,3,Spring,0.341,2.4,1.16,0.762,0,On-Time,107162.0016404182,Textiles,0,0,0,0,Medium,1.1377000000000002
SH0291,Shanghai,Los Angeles,Maritime,2024-03-27,14,20,3,Spring,0.135,7.87,1.21,0.805,6,Major Delay,20933.62843931117,Machinery,0,1,0,0,Medium,2.73925
SH0292,Shanghai,Los Angeles,Maritime,2024-01-24,14,25,1,Winter,0.068,9.52,1.04,0.843,11,Major Delay,62050.82145743493,Chemicals,1,1,0,0,Medium,3.16885
SH0293,Shenzhen,Long Beach,Maritime,2024-04-26,16,22,4,Spring,0.444,6.88,0.1,0.906,6,Major Delay,46378.9131341396,Food,0,1,0,0,Medium,2.2013
SH0294,Shenzhen,Long Beach,Maritime,2024-10-26,16,23,10,Fall,0.46,3.06,4.78,0.922,7,Major Delay,4627.210215720227,Chemicals,0,0,1,0,Medium,2.2245
SH0295,Hamburg,Charleston,Maritime,2024-04-15,13,13,4,Spring,0.477,0.93,0.32,0.88,0,On-Time,12276.285407676705,Electronics,0,0,0,0,Medium,0.48440000000000005
SH0296,Chennai,Bangalore,Rail,2024-07-26,1,11,7,Summer,0.371,10.1,0.09,0.836,10,Major Delay,16810.17547705511,Food,1,1,0,0,Short,3.1676999999999995
SH0297,Hamburg,Charleston,Maritime,2024-07-03,13,21,7,Summer,0.222,10.82,0.15,0.674,8,Major Delay,82058.2247196032,Food,1,1,0,1,Medium,3.4094
SH0298,Paris,Lyon,Rail,2024-04-15,1,1,4,Spring,0.326,1.99,0.77,0.669,0,On-Time,18720.84355449028,Textiles,0,0,0,1,Short,0.93745
